"CurrencyRateID","CurrencyRateDate","FromCurrencyCode","ToCurrencyCode","AverageRate","EndOfDayRate","ModifiedDate"
"1023","8/17/2011 12:00:00 AM","USD","GBP","0.6191","0.6200","8/17/2011 12:00:00 AM"
"1024","8/17/2011 12:00:00 AM","USD","JPY","107.4590","107.5490","8/17/2011 12:00:00 AM"
"1025","8/17/2011 12:00:00 AM","USD","MXN","9.5922","9.5960","8/17/2011 12:00:00 AM"
"1026","8/17/2011 12:00:00 AM","USD","SAR","3.7505","3.7599","8/17/2011 12:00:00 AM"
"1027","8/17/2011 12:00:00 AM","USD","VEB","655.7599","655.7999","8/17/2011 12:00:00 AM"
"1028","8/18/2011 12:00:00 AM","USD","ARS","0.9998","0.9992","8/18/2011 12:00:00 AM"
"1029","8/18/2011 12:00:00 AM","USD","AUD","1.5834","1.5834","8/18/2011 12:00:00 AM"
"1030","8/18/2011 12:00:00 AM","USD","BRL","1.7900","1.7849","8/18/2011 12:00:00 AM"
"1031","8/18/2011 12:00:00 AM","USD","CAD","1.4473","1.4438","8/18/2011 12:00:00 AM"
"1032","8/18/2011 12:00:00 AM","USD","CNY","8.2782","8.2777","8/18/2011 12:00:00 AM"
"1033","8/18/2011 12:00:00 AM","USD","DEM","2.0125","2.0118","8/18/2011 12:00:00 AM"
"1034","8/18/2011 12:00:00 AM","USD","EUR","1.0289","1.0283","8/18/2011 12:00:00 AM"
"1035","8/18/2011 12:00:00 AM","USD","FRF","6.7500","6.7492","8/18/2011 12:00:00 AM"
"1036","8/18/2011 12:00:00 AM","USD","GBP","0.6191","0.6182","8/18/2011 12:00:00 AM"
"1037","8/18/2011 12:00:00 AM","USD","JPY","107.8289","107.8220","8/18/2011 12:00:00 AM"
"1038","8/18/2011 12:00:00 AM","USD","MXN","9.5906","9.5820","8/18/2011 12:00:00 AM"
"1039","8/18/2011 12:00:00 AM","USD","SAR","3.7505","3.7418","8/18/2011 12:00:00 AM"
"1040","8/18/2011 12:00:00 AM","USD","VEB","656.0099","655.9900","8/18/2011 12:00:00 AM"
"1041","8/19/2011 12:00:00 AM","USD","ARS","0.9998","0.9999","8/19/2011 12:00:00 AM"
"1042","8/19/2011 12:00:00 AM","USD","AUD","1.5690","1.5697","8/19/2011 12:00:00 AM"
"1043","8/19/2011 12:00:00 AM","USD","BRL","1.7860","1.7860","8/19/2011 12:00:00 AM"
"1044","8/19/2011 12:00:00 AM","USD","CAD","1.4399","1.4460","8/19/2011 12:00:00 AM"
"1045","8/19/2011 12:00:00 AM","USD","CNY","8.2781","8.2788","8/19/2011 12:00:00 AM"
"1046","8/19/2011 12:00:00 AM","USD","DEM","2.0040","2.0047","8/19/2011 12:00:00 AM"
"1047","8/19/2011 12:00:00 AM","USD","EUR","1.0246","1.0247","8/19/2011 12:00:00 AM"
"1048","8/19/2011 12:00:00 AM","USD","FRF","6.7210","6.7214","8/19/2011 12:00:00 AM"
"1049","8/19/2011 12:00:00 AM","USD","GBP","0.6220","0.6225","8/19/2011 12:00:00 AM"
"1050","8/19/2011 12:00:00 AM","USD","JPY","108.2930","108.3740","8/19/2011 12:00:00 AM"
"1051","8/19/2011 12:00:00 AM","USD","MXN","9.5503","9.5540","8/19/2011 12:00:00 AM"
"1052","8/19/2011 12:00:00 AM","USD","SAR","3.7505","3.7566","8/19/2011 12:00:00 AM"
"1053","8/19/2011 12:00:00 AM","USD","VEB","656.7500","656.7500","8/19/2011 12:00:00 AM"
"1054","8/20/2011 12:00:00 AM","USD","ARS","0.9998","0.9989","8/20/2011 12:00:00 AM"
"1055","8/20/2011 12:00:00 AM","USD","AUD","1.5722","1.5718","8/20/2011 12:00:00 AM"
"1056","8/20/2011 12:00:00 AM","USD","BRL","1.7850","1.7820","8/20/2011 12:00:00 AM"
"1057","8/20/2011 12:00:00 AM","USD","CAD","1.4422","1.4323","8/20/2011 12:00:00 AM"
"1058","8/20/2011 12:00:00 AM","USD","CNY","8.2796","8.2786","8/20/2011 12:00:00 AM"
"1059","8/20/2011 12:00:00 AM","USD","DEM","1.9752","1.9748","8/20/2011 12:00:00 AM"
"1060","8/20/2011 12:00:00 AM","USD","EUR","1.0099","1.0089","8/20/2011 12:00:00 AM"
"1061","8/20/2011 12:00:00 AM","USD","FRF","6.6245","6.6239","8/20/2011 12:00:00 AM"
"1062","8/20/2011 12:00:00 AM","USD","GBP","0.6260","0.6259","8/20/2011 12:00:00 AM"
"1063","8/20/2011 12:00:00 AM","USD","JPY","107.6770","107.6560","8/20/2011 12:00:00 AM"
"1064","8/20/2011 12:00:00 AM","USD","MXN","9.4953","9.4890","8/20/2011 12:00:00 AM"
"1065","8/20/2011 12:00:00 AM","USD","SAR","3.7505","3.7429","8/20/2011 12:00:00 AM"
"1066","8/20/2011 12:00:00 AM","USD","VEB","656.8999","656.8600","8/20/2011 12:00:00 AM"
"1067","8/21/2011 12:00:00 AM","USD","ARS","0.9993","0.9998","8/21/2011 12:00:00 AM"
"1068","8/21/2011 12:00:00 AM","USD","AUD","1.5714","1.5717","8/21/2011 12:00:00 AM"
"1069","8/21/2011 12:00:00 AM","USD","BRL","1.7689","1.7780","8/21/2011 12:00:00 AM"
"1070","8/21/2011 12:00:00 AM","USD","CAD","1.4416","1.4480","8/21/2011 12:00:00 AM"
"1071","8/21/2011 12:00:00 AM","USD","CNY","8.2796","8.2796","8/21/2011 12:00:00 AM"
"1072","8/21/2011 12:00:00 AM","USD","DEM","1.9908","1.9912","8/21/2011 12:00:00 AM"
"1073","8/21/2011 12:00:00 AM","USD","EUR","1.0179","1.0187","8/21/2011 12:00:00 AM"
"1074","8/21/2011 12:00:00 AM","USD","FRF","6.6772","6.6775","8/21/2011 12:00:00 AM"
"1075","8/21/2011 12:00:00 AM","USD","GBP","0.6284","0.6286","8/21/2011 12:00:00 AM"
"1076","8/21/2011 12:00:00 AM","USD","JPY","107.2110","107.2780","8/21/2011 12:00:00 AM"
"1077","8/21/2011 12:00:00 AM","USD","MXN","9.4500","9.4510","8/21/2011 12:00:00 AM"
"1078","8/21/2011 12:00:00 AM","USD","SAR","3.7505","3.7509","8/21/2011 12:00:00 AM"
"1079","8/21/2011 12:00:00 AM","USD","VEB","656.5000","656.5800","8/21/2011 12:00:00 AM"
"1080","8/22/2011 12:00:00 AM","USD","ARS","0.9993","0.9992","8/22/2011 12:00:00 AM"
"1081","8/22/2011 12:00:00 AM","USD","AUD","1.5710","1.5703","8/22/2011 12:00:00 AM"
"1082","8/22/2011 12:00:00 AM","USD","BRL","1.7700","1.7689","8/22/2011 12:00:00 AM"
"1083","8/22/2011 12:00:00 AM","USD","CAD","1.4420","1.4327","8/22/2011 12:00:00 AM"
"1084","8/22/2011 12:00:00 AM","USD","CNY","8.2796","8.2791","8/22/2011 12:00:00 AM"
"1085","8/22/2011 12:00:00 AM","USD","DEM","1.9880","1.9876","8/22/2011 12:00:00 AM"
"1086","8/22/2011 12:00:00 AM","USD","EUR","1.0165","1.0164","8/22/2011 12:00:00 AM"
"1087","8/22/2011 12:00:00 AM","USD","FRF","6.6676","6.6675","8/22/2011 12:00:00 AM"
"1088","8/22/2011 12:00:00 AM","USD","GBP","0.6284","0.6280","8/22/2011 12:00:00 AM"
"1089","8/22/2011 12:00:00 AM","USD","JPY","107.3900","107.3160","8/22/2011 12:00:00 AM"
"1090","8/22/2011 12:00:00 AM","USD","MXN","9.4500","9.4459","8/22/2011 12:00:00 AM"
"1091","8/22/2011 12:00:00 AM","USD","SAR","3.7505","3.7431","8/22/2011 12:00:00 AM"
"1092","8/22/2011 12:00:00 AM","USD","VEB","656.5000","656.4500","8/22/2011 12:00:00 AM"
"1093","8/23/2011 12:00:00 AM","USD","ARS","0.9993","1.0004","8/23/2011 12:00:00 AM"
"1094","8/23/2011 12:00:00 AM","USD","AUD","1.5683","1.5688","8/23/2011 12:00:00 AM"
"1095","8/23/2011 12:00:00 AM","USD","BRL","1.7700","1.7720","8/23/2011 12:00:00 AM"
"1096","8/23/2011 12:00:00 AM","USD","CAD","1.4404","1.4444","8/23/2011 12:00:00 AM"
"1097","8/23/2011 12:00:00 AM","USD","CNY","8.2796","8.2796","8/23/2011 12:00:00 AM"
"1098","8/23/2011 12:00:00 AM","USD","DEM","1.9879","1.9884","8/23/2011 12:00:00 AM"
"1099","8/23/2011 12:00:00 AM","USD","EUR","1.0164","1.0170","8/23/2011 12:00:00 AM"
"1100","8/23/2011 12:00:00 AM","USD","FRF","6.6672","6.6673","8/23/2011 12:00:00 AM"
"1101","8/23/2011 12:00:00 AM","USD","GBP","0.6287","0.6288","8/23/2011 12:00:00 AM"
"1102","8/23/2011 12:00:00 AM","USD","JPY","107.2690","107.3529","8/23/2011 12:00:00 AM"
"1103","8/23/2011 12:00:00 AM","USD","MXN","9.4500","9.4520","8/23/2011 12:00:00 AM"
"1104","8/23/2011 12:00:00 AM","USD","SAR","3.7504","3.7557","8/23/2011 12:00:00 AM"
"1105","8/23/2011 12:00:00 AM","USD","VEB","656.5000","656.5900","8/23/2011 12:00:00 AM"
"1106","8/24/2011 12:00:00 AM","USD","ARS","0.9998","0.9989","8/24/2011 12:00:00 AM"
"1107","8/24/2011 12:00:00 AM","USD","AUD","1.5790","1.5782","8/24/2011 12:00:00 AM"
"1108","8/24/2011 12:00:00 AM","USD","BRL","1.7689","1.7649","8/24/2011 12:00:00 AM"
"1109","8/24/2011 12:00:00 AM","USD","CAD","1.4474","1.4440","8/24/2011 12:00:00 AM"
"1110","8/24/2011 12:00:00 AM","USD","CNY","8.2796","8.2790","8/24/2011 12:00:00 AM"
"1111","8/24/2011 12:00:00 AM","USD","DEM","1.9957","1.9953","8/24/2011 12:00:00 AM"
"1112","8/24/2011 12:00:00 AM","USD","EUR","1.0204","1.0203","8/24/2011 12:00:00 AM"
"1113","8/24/2011 12:00:00 AM","USD","FRF","6.6932","6.6932","8/24/2011 12:00:00 AM"
"1114","8/24/2011 12:00:00 AM","USD","GBP","0.6262","0.6252","8/24/2011 12:00:00 AM"
"1115","8/24/2011 12:00:00 AM","USD","JPY","108.7250","108.7050","8/24/2011 12:00:00 AM"
"1116","8/24/2011 12:00:00 AM","USD","MXN","9.4268","9.4220","8/24/2011 12:00:00 AM"
"1117","8/24/2011 12:00:00 AM","USD","SAR","3.7505","3.7454","8/24/2011 12:00:00 AM"
"1118","8/24/2011 12:00:00 AM","USD","VEB","657.0099","657.0000","8/24/2011 12:00:00 AM"
"1119","8/25/2011 12:00:00 AM","USD","ARS","0.9998","0.9998","8/25/2011 12:00:00 AM"
"1120","8/25/2011 12:00:00 AM","USD","AUD","1.5837","1.5845","8/25/2011 12:00:00 AM"
"1121","8/25/2011 12:00:00 AM","USD","BRL","1.7660","1.7700","8/25/2011 12:00:00 AM"
"1122","8/25/2011 12:00:00 AM","USD","CAD","1.4463","1.4510","8/25/2011 12:00:00 AM"
"1123","8/25/2011 12:00:00 AM","USD","CNY","8.2796","8.2797","8/25/2011 12:00:00 AM"
"1124","8/25/2011 12:00:00 AM","USD","DEM","1.9832","1.9834","8/25/2011 12:00:00 AM"
"1125","8/25/2011 12:00:00 AM","USD","EUR","1.0140","1.0148","8/25/2011 12:00:00 AM"
"1126","8/25/2011 12:00:00 AM","USD","FRF","6.6513","6.6515","8/25/2011 12:00:00 AM"
"1127","8/25/2011 12:00:00 AM","USD","GBP","0.6203","0.6203","8/25/2011 12:00:00 AM"
"1128","8/25/2011 12:00:00 AM","USD","JPY","109.5370","109.6080","8/25/2011 12:00:00 AM"
"1129","8/25/2011 12:00:00 AM","USD","MXN","9.4070","9.4120","8/25/2011 12:00:00 AM"
"1130","8/25/2011 12:00:00 AM","USD","SAR","3.7505","3.7572","8/25/2011 12:00:00 AM"
"1131","8/25/2011 12:00:00 AM","USD","VEB","657.5099","657.5900","8/25/2011 12:00:00 AM"
"1132","8/26/2011 12:00:00 AM","USD","ARS","0.9998","0.9992","8/26/2011 12:00:00 AM"
"1133","8/26/2011 12:00:00 AM","USD","AUD","1.5766","1.5765","8/26/2011 12:00:00 AM"
"1134","8/26/2011 12:00:00 AM","USD","BRL","1.7689","1.7660","8/26/2011 12:00:00 AM"
"1135","8/26/2011 12:00:00 AM","USD","CAD","1.4451","1.4447","8/26/2011 12:00:00 AM"
"1136","8/26/2011 12:00:00 AM","USD","CNY","8.2796","8.2796","8/26/2011 12:00:00 AM"
"1137","8/26/2011 12:00:00 AM","USD","DEM","1.9696","1.9690","8/26/2011 12:00:00 AM"
"1138","8/26/2011 12:00:00 AM","USD","EUR","1.0069","1.0061","8/26/2011 12:00:00 AM"
"1139","8/26/2011 12:00:00 AM","USD","FRF","6.6058","6.6048","8/26/2011 12:00:00 AM"
"1140","8/26/2011 12:00:00 AM","USD","GBP","0.6186","0.6177","8/26/2011 12:00:00 AM"
"1141","8/26/2011 12:00:00 AM","USD","JPY","109.5370","109.4650","8/26/2011 12:00:00 AM"
"1142","8/26/2011 12:00:00 AM","USD","MXN","9.4350","9.4260","8/26/2011 12:00:00 AM"
"1143","8/26/2011 12:00:00 AM","USD","SAR","3.7505","3.7429","8/26/2011 12:00:00 AM"
"1144","8/26/2011 12:00:00 AM","USD","VEB","659.2500","659.1699","8/26/2011 12:00:00 AM"
"1145","8/27/2011 12:00:00 AM","USD","ARS","0.9998","1.0005","8/27/2011 12:00:00 AM"
"1146","8/27/2011 12:00:00 AM","USD","AUD","1.5845","1.5850","8/27/2011 12:00:00 AM"
"1147","8/27/2011 12:00:00 AM","USD","BRL","1.7669","1.7700","8/27/2011 12:00:00 AM"
"1148","8/27/2011 12:00:00 AM","USD","CAD","1.4492","1.4585","8/27/2011 12:00:00 AM"
"1149","8/27/2011 12:00:00 AM","USD","CNY","8.2796","8.2796","8/27/2011 12:00:00 AM"
"1150","8/27/2011 12:00:00 AM","USD","DEM","1.9866","1.9870","8/27/2011 12:00:00 AM"
"1151","8/27/2011 12:00:00 AM","USD","EUR","1.0158","1.0167","8/27/2011 12:00:00 AM"
"1152","8/27/2011 12:00:00 AM","USD","FRF","6.6631","6.6637","8/27/2011 12:00:00 AM"
"1153","8/27/2011 12:00:00 AM","USD","GBP","0.6217","0.6226","8/27/2011 12:00:00 AM"
"1154","8/27/2011 12:00:00 AM","USD","JPY","109.2440","109.2960","8/27/2011 12:00:00 AM"
"1155","8/27/2011 12:00:00 AM","USD","MXN","9.4306","9.4329","8/27/2011 12:00:00 AM"
"1156","8/27/2011 12:00:00 AM","USD","SAR","3.7503","3.7524","8/27/2011 12:00:00 AM"
"1157","8/27/2011 12:00:00 AM","USD","VEB","658.0099","658.1000","8/27/2011 12:00:00 AM"
"1158","8/28/2011 12:00:00 AM","USD","ARS","0.9938","0.9936","8/28/2011 12:00:00 AM"
"1159","8/28/2011 12:00:00 AM","USD","AUD","1.5851","1.5842","8/28/2011 12:00:00 AM"
"1160","8/28/2011 12:00:00 AM","USD","BRL","1.7729","1.7649","8/28/2011 12:00:00 AM"
"1161","8/28/2011 12:00:00 AM","USD","CAD","1.4496","1.4440","8/28/2011 12:00:00 AM"
"1162","8/28/2011 12:00:00 AM","USD","CNY","8.2796","8.2792","8/28/2011 12:00:00 AM"
"1163","8/28/2011 12:00:00 AM","USD","DEM","1.9798","1.9790","8/28/2011 12:00:00 AM"
"1164","8/28/2011 12:00:00 AM","USD","EUR","1.0122","1.0121","8/28/2011 12:00:00 AM"
"1165","8/28/2011 12:00:00 AM","USD","FRF","6.6398","6.6394","8/28/2011 12:00:00 AM"
"1166","8/28/2011 12:00:00 AM","USD","GBP","0.6273","0.6269","8/28/2011 12:00:00 AM"
"1167","8/28/2011 12:00:00 AM","USD","JPY","108.8540","108.7680","8/28/2011 12:00:00 AM"
"1168","8/28/2011 12:00:00 AM","USD","MXN","9.4269","9.4220","8/28/2011 12:00:00 AM"
"1169","8/28/2011 12:00:00 AM","USD","SAR","3.7503","3.7494","8/28/2011 12:00:00 AM"
"1170","8/28/2011 12:00:00 AM","USD","VEB","658.0000","657.9600","8/28/2011 12:00:00 AM"
"1171","8/29/2011 12:00:00 AM","USD","ARS","0.9938","0.9940","8/29/2011 12:00:00 AM"
"1172","8/29/2011 12:00:00 AM","USD","AUD","1.5886","1.5889","8/29/2011 12:00:00 AM"
"1173","8/29/2011 12:00:00 AM","USD","BRL","1.7729","1.7760","8/29/2011 12:00:00 AM"
"1174","8/29/2011 12:00:00 AM","USD","CAD","1.4480","1.4547","8/29/2011 12:00:00 AM"
"1175","8/29/2011 12:00:00 AM","USD","CNY","8.2791","8.2800","8/29/2011 12:00:00 AM"
"1176","8/29/2011 12:00:00 AM","USD","DEM","1.9798","1.9799","8/29/2011 12:00:00 AM"
"1177","8/29/2011 12:00:00 AM","USD","EUR","1.0122","1.0127","8/29/2011 12:00:00 AM"
"1178","8/29/2011 12:00:00 AM","USD","FRF","6.6398","6.6406","8/29/2011 12:00:00 AM"
"1179","8/29/2011 12:00:00 AM","USD","GBP","0.6273","0.6281","8/29/2011 12:00:00 AM"
"1180","8/29/2011 12:00:00 AM","USD","JPY","108.9300","109.0250","8/29/2011 12:00:00 AM"
"1181","8/29/2011 12:00:00 AM","USD","MXN","9.4269","9.4309","8/29/2011 12:00:00 AM"
"1182","8/29/2011 12:00:00 AM","USD","SAR","3.7503","3.7581","8/29/2011 12:00:00 AM"
"1183","8/29/2011 12:00:00 AM","USD","VEB","658.0000","658.0099","8/29/2011 12:00:00 AM"
"1184","8/30/2011 12:00:00 AM","USD","ARS","0.9938","0.9937","8/30/2011 12:00:00 AM"
"1185","8/30/2011 12:00:00 AM","USD","AUD","1.5915","1.5909","8/30/2011 12:00:00 AM"
"1186","8/30/2011 12:00:00 AM","USD","BRL","1.7729","1.7649","8/30/2011 12:00:00 AM"
"1187","8/30/2011 12:00:00 AM","USD","CAD","1.4504","1.4500","8/30/2011 12:00:00 AM"
"1188","8/30/2011 12:00:00 AM","USD","CNY","8.2789","8.2786","8/30/2011 12:00:00 AM"
"1189","8/30/2011 12:00:00 AM","USD","DEM","1.9833","1.9827","8/30/2011 12:00:00 AM"
"1190","8/30/2011 12:00:00 AM","USD","EUR","1.0140","1.0133","8/30/2011 12:00:00 AM"
"1191","8/30/2011 12:00:00 AM","USD","FRF","6.6516","6.6509","8/30/2011 12:00:00 AM"
"1192","8/30/2011 12:00:00 AM","USD","GBP","0.6277","0.6276","8/30/2011 12:00:00 AM"
"1193","8/30/2011 12:00:00 AM","USD","JPY","108.9460","108.8630","8/30/2011 12:00:00 AM"
"1194","8/30/2011 12:00:00 AM","USD","MXN","9.4269","9.4209","8/30/2011 12:00:00 AM"
"1195","8/30/2011 12:00:00 AM","USD","SAR","3.7503","3.7404","8/30/2011 12:00:00 AM"
"1196","8/30/2011 12:00:00 AM","USD","VEB","658.0000","657.9800","8/30/2011 12:00:00 AM"
"1197","8/31/2011 12:00:00 AM","USD","ARS","0.9998","1.0004","8/31/2011 12:00:00 AM"
"1198","8/31/2011 12:00:00 AM","USD","AUD","1.5958","1.5961","8/31/2011 12:00:00 AM"
"1199","8/31/2011 12:00:00 AM","USD","BRL","1.7740","1.7820","8/31/2011 12:00:00 AM"
"1200","8/31/2011 12:00:00 AM","USD","CAD","1.4572","1.4660","8/31/2011 12:00:00 AM"
"1201","8/31/2011 12:00:00 AM","USD","CNY","8.2787","8.2797","8/31/2011 12:00:00 AM"
"1202","8/31/2011 12:00:00 AM","USD","DEM","1.9965","1.9967","8/31/2011 12:00:00 AM"
"1203","8/31/2011 12:00:00 AM","USD","EUR","1.0208","1.0213","8/31/2011 12:00:00 AM"
"1204","8/31/2011 12:00:00 AM","USD","FRF","6.6965","6.6970","8/31/2011 12:00:00 AM"
"1205","8/31/2011 12:00:00 AM","USD","GBP","0.6301","0.6309","8/31/2011 12:00:00 AM"
"1206","8/31/2011 12:00:00 AM","USD","JPY","108.9060","108.9150","8/31/2011 12:00:00 AM"
"1207","8/31/2011 12:00:00 AM","USD","MXN","9.4000","9.4039","8/31/2011 12:00:00 AM"
"1208","8/31/2011 12:00:00 AM","USD","SAR","3.7504","3.7557","8/31/2011 12:00:00 AM"
"1209","8/31/2011 12:00:00 AM","USD","VEB","658.5000","658.5099","8/31/2011 12:00:00 AM"
"1210","9/1/2011 12:00:00 AM","USD","ARS","0.9998","0.9992","9/1/2011 12:00:00 AM"
"1211","9/1/2011 12:00:00 AM","USD","AUD","1.5913","1.5907","9/1/2011 12:00:00 AM"
"1212","9/1/2011 12:00:00 AM","USD","BRL","1.7769","1.7680","9/1/2011 12:00:00 AM"
"1213","9/1/2011 12:00:00 AM","USD","CAD","1.4560","1.4467","9/1/2011 12:00:00 AM"
"1214","9/1/2011 12:00:00 AM","USD","CNY","8.2784","8.2782","9/1/2011 12:00:00 AM"
"1215","9/1/2011 12:00:00 AM","USD","DEM","1.9932","1.9923","9/1/2011 12:00:00 AM"
"1216","9/1/2011 12:00:00 AM","USD","EUR","1.0190","1.0186","9/1/2011 12:00:00 AM"
"1217","9/1/2011 12:00:00 AM","USD","FRF","6.6848","6.6844","9/1/2011 12:00:00 AM"
"1218","9/1/2011 12:00:00 AM","USD","GBP","0.6266","0.6257","9/1/2011 12:00:00 AM"
"1219","9/1/2011 12:00:00 AM","USD","JPY","109.0930","109.0920","9/1/2011 12:00:00 AM"
"1220","9/1/2011 12:00:00 AM","USD","MXN","9.3658","9.3599","9/1/2011 12:00:00 AM"
"1221","9/1/2011 12:00:00 AM","USD","SAR","3.7505","3.7488","9/1/2011 12:00:00 AM"
"1222","9/1/2011 12:00:00 AM","USD","VEB","659.0000","658.9400","9/1/2011 12:00:00 AM"
"1223","9/2/2011 12:00:00 AM","USD","ARS","0.9998","1.0004","9/2/2011 12:00:00 AM"
"1224","9/2/2011 12:00:00 AM","USD","AUD","1.5844","1.5848","9/2/2011 12:00:00 AM"
"1225","9/2/2011 12:00:00 AM","USD","BRL","1.7750","1.7769","9/2/2011 12:00:00 AM"
"1226","9/2/2011 12:00:00 AM","USD","CAD","1.4538","1.4570","9/2/2011 12:00:00 AM"
"1227","9/2/2011 12:00:00 AM","USD","CNY","8.2784","8.2789","9/2/2011 12:00:00 AM"
"1228","9/2/2011 12:00:00 AM","USD","DEM","1.9836","1.9844","9/2/2011 12:00:00 AM"
"1229","9/2/2011 12:00:00 AM","USD","EUR","1.0142","1.0149","9/2/2011 12:00:00 AM"
"1230","9/2/2011 12:00:00 AM","USD","FRF","6.6527","6.6528","9/2/2011 12:00:00 AM"
"1231","9/2/2011 12:00:00 AM","USD","GBP","0.6220","0.6228","9/2/2011 12:00:00 AM"
"1232","9/2/2011 12:00:00 AM","USD","JPY","109.4050","109.4560","9/2/2011 12:00:00 AM"
"1233","9/2/2011 12:00:00 AM","USD","MXN","9.3755","9.3770","9/2/2011 12:00:00 AM"
"1234","9/2/2011 12:00:00 AM","USD","SAR","3.7505","3.7519","9/2/2011 12:00:00 AM"
"1235","9/2/2011 12:00:00 AM","USD","VEB","659.7500","659.7999","9/2/2011 12:00:00 AM"
"1236","9/3/2011 12:00:00 AM","USD","ARS","0.9998","0.9988","9/3/2011 12:00:00 AM"
"1237","9/3/2011 12:00:00 AM","USD","AUD","1.5827","1.5823","9/3/2011 12:00:00 AM"
"1238","9/3/2011 12:00:00 AM","USD","BRL","1.7729","1.7729","9/3/2011 12:00:00 AM"
"1239","9/3/2011 12:00:00 AM","USD","CAD","1.4510","1.4466","9/3/2011 12:00:00 AM"
"1240","9/3/2011 12:00:00 AM","USD","CNY","8.2780","8.2771","9/3/2011 12:00:00 AM"
"1241","9/3/2011 12:00:00 AM","USD","DEM","1.9802","1.9793","9/3/2011 12:00:00 AM"
"1242","9/3/2011 12:00:00 AM","USD","EUR","1.0124","1.0119","9/3/2011 12:00:00 AM"
"1243","9/3/2011 12:00:00 AM","USD","FRF","6.6410","6.6405","9/3/2011 12:00:00 AM"
"1244","9/3/2011 12:00:00 AM","USD","GBP","0.6220","0.6211","9/3/2011 12:00:00 AM"
"1245","9/3/2011 12:00:00 AM","USD","JPY","110.6840","110.6530","9/3/2011 12:00:00 AM"
"1246","9/3/2011 12:00:00 AM","USD","MXN","9.3757","9.3710","9/3/2011 12:00:00 AM"
"1247","9/3/2011 12:00:00 AM","USD","SAR","3.7505","3.7484","9/3/2011 12:00:00 AM"
"1248","9/3/2011 12:00:00 AM","USD","VEB","660.5000","660.4199","9/3/2011 12:00:00 AM"
"1249","9/4/2011 12:00:00 AM","USD","ARS","0.9992","1.0003","9/4/2011 12:00:00 AM"
"1250","9/4/2011 12:00:00 AM","USD","AUD","1.5903","1.5904","9/4/2011 12:00:00 AM"
"1251","9/4/2011 12:00:00 AM","USD","BRL","1.7789","1.7809","9/4/2011 12:00:00 AM"
"1252","9/4/2011 12:00:00 AM","USD","CAD","1.4514","1.4569","9/4/2011 12:00:00 AM"
"1253","9/4/2011 12:00:00 AM","USD","CNY","8.2780","8.2781","9/4/2011 12:00:00 AM"
"1254","9/4/2011 12:00:00 AM","USD","DEM","1.9854","1.9856","9/4/2011 12:00:00 AM"
"1255","9/4/2011 12:00:00 AM","USD","EUR","1.0150","1.0153","9/4/2011 12:00:00 AM"
"1256","9/4/2011 12:00:00 AM","USD","FRF","6.6588","6.6597","9/4/2011 12:00:00 AM"
"1257","9/4/2011 12:00:00 AM","USD","GBP","0.6243","0.6249","9/4/2011 12:00:00 AM"
"1258","9/4/2011 12:00:00 AM","USD","JPY","111.0600","111.1280","9/4/2011 12:00:00 AM"
"1259","9/4/2011 12:00:00 AM","USD","MXN","9.3970","9.4030","9/4/2011 12:00:00 AM"
"1260","9/4/2011 12:00:00 AM","USD","SAR","3.7505","3.7532","9/4/2011 12:00:00 AM"
"1261","9/4/2011 12:00:00 AM","USD","VEB","660.1499","660.2400","9/4/2011 12:00:00 AM"
"1262","9/5/2011 12:00:00 AM","USD","ARS","0.9992","0.9989","9/5/2011 12:00:00 AM"
"1263","9/5/2011 12:00:00 AM","USD","AUD","1.5903","1.5893","9/5/2011 12:00:00 AM"
"1264","9/5/2011 12:00:00 AM","USD","BRL","1.7800","1.7740","9/5/2011 12:00:00 AM"
"1265","9/5/2011 12:00:00 AM","USD","CAD","1.4490","1.4414","9/5/2011 12:00:00 AM"
"1266","9/5/2011 12:00:00 AM","USD","CNY","8.2780","8.2772","9/5/2011 12:00:00 AM"
"1267","9/5/2011 12:00:00 AM","USD","DEM","1.9843","1.9837","9/5/2011 12:00:00 AM"
"1268","9/5/2011 12:00:00 AM","USD","EUR","1.0145","1.0142","9/5/2011 12:00:00 AM"
"1269","9/5/2011 12:00:00 AM","USD","FRF","6.6554","6.6547","9/5/2011 12:00:00 AM"
"1270","9/5/2011 12:00:00 AM","USD","GBP","0.6243","0.6236","9/5/2011 12:00:00 AM"
"1271","9/5/2011 12:00:00 AM","USD","JPY","111.1000","111.0170","9/5/2011 12:00:00 AM"
"1272","9/5/2011 12:00:00 AM","USD","MXN","9.3970","9.3889","9/5/2011 12:00:00 AM"
"1273","9/5/2011 12:00:00 AM","USD","SAR","3.7505","3.7494","9/5/2011 12:00:00 AM"
"1274","9/5/2011 12:00:00 AM","USD","VEB","660.1499","660.1100","9/5/2011 12:00:00 AM"
"1275","9/6/2011 12:00:00 AM","USD","ARS","0.9992","1.0001","9/6/2011 12:00:00 AM"
"1276","9/6/2011 12:00:00 AM","USD","AUD","1.5923","1.5924","9/6/2011 12:00:00 AM"
"1277","9/6/2011 12:00:00 AM","USD","BRL","1.7800","1.7809","9/6/2011 12:00:00 AM"
"1278","9/6/2011 12:00:00 AM","USD","CAD","1.4513","1.4514","9/6/2011 12:00:00 AM"
"1279","9/6/2011 12:00:00 AM","USD","CNY","8.2780","8.2783","9/6/2011 12:00:00 AM"
"1280","9/6/2011 12:00:00 AM","USD","DEM","1.9863","1.9863","9/6/2011 12:00:00 AM"
