"PurchaseOrderID","RevisionNumber","Status","EmployeeID","VendorID","ShipMethodID","OrderDate","ShipDate","SubTotal","TaxAmt","Freight","TotalDue","ModifiedDate"
"523","4","4","251","1696","5","8/12/2013 12:00:00 AM","8/21/2013 12:00:00 AM","50860.4250","4068.8340","1271.5106","56200.7696","8/21/2013 12:00:00 AM"
"524","4","4","253","1504","1","8/12/2013 12:00:00 AM","8/21/2013 12:00:00 AM","551.8800","44.1504","13.7970","609.8274","8/21/2013 12:00:00 AM"
"525","4","4","255","1544","1","8/12/2013 12:00:00 AM","8/21/2013 12:00:00 AM","6987.7500","559.0200","174.6938","7721.4638","8/21/2013 12:00:00 AM"
"526","4","4","256","1530","2","8/12/2013 12:00:00 AM","8/21/2013 12:00:00 AM","28072.2750","2245.7820","701.8069","31019.8639","8/21/2013 12:00:00 AM"
"527","4","4","259","1508","1","8/12/2013 12:00:00 AM","8/21/2013 12:00:00 AM","37312.2750","2984.9820","932.8069","41230.0639","8/21/2013 12:00:00 AM"
"528","4","4","260","1694","1","8/12/2013 12:00:00 AM","8/21/2013 12:00:00 AM","7623.0000","609.8400","190.5750","8423.4150","8/21/2013 12:00:00 AM"
"529","4","4","258","1624","2","8/12/2013 12:00:00 AM","8/21/2013 12:00:00 AM","28297.5000","2263.8000","707.4375","31268.7375","8/21/2013 12:00:00 AM"
"530","4","4","254","1548","2","8/12/2013 12:00:00 AM","8/21/2013 12:00:00 AM","59.9445","4.7956","1.4986","66.2387","8/21/2013 12:00:00 AM"
"531","5","4","257","1598","5","8/12/2013 12:00:00 AM","8/21/2013 12:00:00 AM","222.0435","17.7635","5.5511","245.3581","8/21/2013 12:00:00 AM"
"532","4","4","261","1658","5","8/12/2013 12:00:00 AM","8/21/2013 12:00:00 AM","43878.4500","3510.2760","1096.9613","48485.6873","8/21/2013 12:00:00 AM"
"533","4","4","251","1536","4","8/12/2013 12:00:00 AM","8/21/2013 12:00:00 AM","345.5550","27.6444","8.6389","381.8383","8/21/2013 12:00:00 AM"
"534","4","4","253","1568","2","8/12/2013 12:00:00 AM","8/21/2013 12:00:00 AM","15153.6000","1212.2880","378.8400","16744.7280","8/21/2013 12:00:00 AM"
"535","4","4","255","1648","5","8/12/2013 12:00:00 AM","8/21/2013 12:00:00 AM","142.4115","11.3929","3.5603","157.3647","8/21/2013 12:00:00 AM"
"536","4","4","256","1646","2","8/12/2013 12:00:00 AM","8/21/2013 12:00:00 AM","48030.6750","3842.4540","1200.7669","53073.8959","8/21/2013 12:00:00 AM"
"537","4","4","255","1530","2","8/13/2013 12:00:00 AM","8/22/2013 12:00:00 AM","28072.2750","2245.7820","701.8069","31019.8639","8/22/2013 12:00:00 AM"
"538","4","4","256","1508","1","8/13/2013 12:00:00 AM","8/22/2013 12:00:00 AM","37312.2750","2984.9820","932.8069","41230.0639","8/22/2013 12:00:00 AM"
"539","4","4","259","1694","1","8/13/2013 12:00:00 AM","8/22/2013 12:00:00 AM","7623.0000","609.8400","190.5750","8423.4150","8/22/2013 12:00:00 AM"
"540","4","4","260","1624","2","8/13/2013 12:00:00 AM","8/22/2013 12:00:00 AM","28297.5000","2263.8000","707.4375","31268.7375","8/22/2013 12:00:00 AM"
"541","4","4","259","1672","4","8/13/2013 12:00:00 AM","8/22/2013 12:00:00 AM","550.9665","44.0773","13.7742","608.8180","8/22/2013 12:00:00 AM"
"542","4","4","250","1600","1","8/13/2013 12:00:00 AM","8/22/2013 12:00:00 AM","1276.2750","102.1020","31.9069","1410.2839","8/22/2013 12:00:00 AM"
"543","4","4","258","1522","1","8/13/2013 12:00:00 AM","8/22/2013 12:00:00 AM","2003.9250","160.3140","50.0981","2214.3371","8/22/2013 12:00:00 AM"
"544","4","4","254","1570","2","8/13/2013 12:00:00 AM","8/22/2013 12:00:00 AM","28343.7000","2267.4960","708.5925","31319.7885","8/22/2013 12:00:00 AM"
"545","4","4","257","1516","1","8/13/2013 12:00:00 AM","8/22/2013 12:00:00 AM","454.8600","36.3888","11.3715","502.6203","8/22/2013 12:00:00 AM"
"546","4","4","261","1506","5","8/13/2013 12:00:00 AM","8/22/2013 12:00:00 AM","43878.4500","3510.2760","1096.9613","48485.6873","8/22/2013 12:00:00 AM"
"547","4","4","251","1626","2","8/13/2013 12:00:00 AM","8/22/2013 12:00:00 AM","7132.1250","570.5700","178.3031","7880.9981","8/22/2013 12:00:00 AM"
"548","4","4","253","1542","2","8/13/2013 12:00:00 AM","8/22/2013 12:00:00 AM","28343.7000","2267.4960","708.5925","31319.7885","8/22/2013 12:00:00 AM"
"549","4","4","255","1610","4","8/13/2013 12:00:00 AM","8/22/2013 12:00:00 AM","22516.7250","1801.3380","562.9181","24880.9811","8/22/2013 12:00:00 AM"
"550","4","4","256","1638","5","8/13/2013 12:00:00 AM","8/22/2013 12:00:00 AM","34644.2250","2771.5380","866.1056","38281.8686","8/22/2013 12:00:00 AM"
"551","4","4","259","1582","5","8/13/2013 12:00:00 AM","8/22/2013 12:00:00 AM","532.9170","42.6334","13.3229","588.8733","8/22/2013 12:00:00 AM"
"552","4","4","260","1510","5","8/13/2013 12:00:00 AM","8/22/2013 12:00:00 AM","143.0415","11.4433","3.5760","158.0608","8/22/2013 12:00:00 AM"
"553","4","4","250","1526","2","8/13/2013 12:00:00 AM","8/22/2013 12:00:00 AM","28199.3250","2255.9460","704.9831","31160.2541","8/22/2013 12:00:00 AM"
"554","4","4","254","1644","1","8/13/2013 12:00:00 AM","8/22/2013 12:00:00 AM","3713.3250","297.0660","92.8331","4103.2241","8/22/2013 12:00:00 AM"
"555","4","4","257","1680","4","8/13/2013 12:00:00 AM","8/22/2013 12:00:00 AM","19952.6250","1596.2100","498.8156","22047.6506","8/22/2013 12:00:00 AM"
"556","4","4","261","1584","5","8/13/2013 12:00:00 AM","8/22/2013 12:00:00 AM","13361.0400","1068.8832","334.0260","14763.9492","8/22/2013 12:00:00 AM"
"557","4","4","251","1620","5","8/14/2013 12:00:00 AM","8/23/2013 12:00:00 AM","5711.4750","456.9180","142.7869","6311.1799","8/23/2013 12:00:00 AM"
"558","4","4","253","1666","5","8/14/2013 12:00:00 AM","8/23/2013 12:00:00 AM","696.5280","55.7222","17.4132","769.6634","8/23/2013 12:00:00 AM"
"559","4","4","255","1592","2","8/14/2013 12:00:00 AM","8/23/2013 12:00:00 AM","97.9650","7.8372","2.4491","108.2513","8/23/2013 12:00:00 AM"
"560","4","4","256","1618","4","8/14/2013 12:00:00 AM","8/23/2013 12:00:00 AM","114.4710","9.1577","2.8618","126.4905","8/23/2013 12:00:00 AM"
"561","4","4","259","1612","4","8/14/2013 12:00:00 AM","8/23/2013 12:00:00 AM","132.6465","10.6117","3.3162","146.5744","8/23/2013 12:00:00 AM"
"562","4","4","260","1586","5","8/14/2013 12:00:00 AM","8/23/2013 12:00:00 AM","43878.4500","3510.2760","1096.9613","48485.6873","8/23/2013 12:00:00 AM"
"563","4","4","258","1500","1","8/14/2013 12:00:00 AM","8/23/2013 12:00:00 AM","418.9500","33.5160","10.4738","462.9398","8/23/2013 12:00:00 AM"
"564","4","4","254","1656","4","8/14/2013 12:00:00 AM","8/23/2013 12:00:00 AM","273.7035","21.8963","6.8426","302.4424","8/23/2013 12:00:00 AM"
"565","4","4","257","1572","1","8/14/2013 12:00:00 AM","8/23/2013 12:00:00 AM","461.7900","36.9432","11.5448","510.2780","8/23/2013 12:00:00 AM"
"566","4","4","261","1562","4","8/14/2013 12:00:00 AM","8/23/2013 12:00:00 AM","481.8870","38.5510","12.0472","532.4852","8/23/2013 12:00:00 AM"
"567","4","4","251","1662","2","8/14/2013 12:00:00 AM","8/23/2013 12:00:00 AM","37.0755","2.9660","0.9269","40.9684","8/23/2013 12:00:00 AM"
"568","4","4","253","1682","4","8/14/2013 12:00:00 AM","8/23/2013 12:00:00 AM","21558.0750","1724.6460","538.9519","23821.6729","8/23/2013 12:00:00 AM"
"569","4","4","255","1686","4","8/14/2013 12:00:00 AM","8/23/2013 12:00:00 AM","567.3780","45.3902","14.1845","626.9527","8/23/2013 12:00:00 AM"
"570","4","4","256","1684","5","8/14/2013 12:00:00 AM","8/23/2013 12:00:00 AM","65240.1750","5219.2140","1631.0044","72090.3934","8/23/2013 12:00:00 AM"
"571","4","4","252","1534","5","8/14/2013 12:00:00 AM","8/23/2013 12:00:00 AM","534.8070","42.7846","13.3702","590.9618","8/23/2013 12:00:00 AM"
"572","4","4","260","1614","4","8/14/2013 12:00:00 AM","8/23/2013 12:00:00 AM","136.6470","10.9318","3.4162","150.9950","8/23/2013 12:00:00 AM"
"573","4","4","258","1588","5","8/15/2013 12:00:00 AM","8/24/2013 12:00:00 AM","40471.2000","3237.6960","1011.7800","44720.6760","8/24/2013 12:00:00 AM"
"574","4","4","254","1622","5","8/15/2013 12:00:00 AM","8/24/2013 12:00:00 AM","278.5230","22.2818","6.9631","307.7679","8/24/2013 12:00:00 AM"
"575","4","4","257","1632","4","8/15/2013 12:00:00 AM","8/24/2013 12:00:00 AM","23671.7250","1893.7380","591.7931","26157.2561","8/24/2013 12:00:00 AM"
"576","4","4","261","1608","5","8/15/2013 12:00:00 AM","8/24/2013 12:00:00 AM","5948.2500","475.8600","148.7063","6572.8163","8/24/2013 12:00:00 AM"
"577","4","4","250","1576","5","8/15/2013 12:00:00 AM","8/24/2013 12:00:00 AM","91117.9500","7289.4360","2277.9488","100685.3348","8/24/2013 12:00:00 AM"
"578","4","4","253","1590","1","8/15/2013 12:00:00 AM","8/24/2013 12:00:00 AM","525.0000","42.0000","13.1250","580.1250","8/24/2013 12:00:00 AM"
"579","4","4","255","1514","5","8/15/2013 12:00:00 AM","8/24/2013 12:00:00 AM","2003.6835","160.2947","50.0921","2214.0703","8/24/2013 12:00:00 AM"
"580","4","4","256","1498","4","8/15/2013 12:00:00 AM","8/24/2013 12:00:00 AM","26455.2750","2116.4220","661.3819","29233.0789","8/24/2013 12:00:00 AM"
"581","4","4","259","1674","2","8/15/2013 12:00:00 AM","8/24/2013 12:00:00 AM","944.3700","75.5496","23.6093","1043.5289","8/24/2013 12:00:00 AM"
"582","4","4","260","1652","4","8/15/2013 12:00:00 AM","8/24/2013 12:00:00 AM","44594.5500","3567.5640","1114.8638","49276.9778","8/24/2013 12:00:00 AM"
"583","4","4","258","1578","3","8/15/2013 12:00:00 AM","8/24/2013 12:00:00 AM","62843.5500","5027.4840","1571.0888","69442.1228","8/24/2013 12:00:00 AM"
"584","4","4","254","1538","5","8/15/2013 12:00:00 AM","8/24/2013 12:00:00 AM","37843.5750","3027.4860","946.0894","41817.1504","8/24/2013 12:00:00 AM"
"585","4","4","252","1556","4","8/15/2013 12:00:00 AM","8/24/2013 12:00:00 AM","25531.2750","2042.5020","638.2819","28212.0589","8/24/2013 12:00:00 AM"
"586","4","4","261","1554","4","8/15/2013 12:00:00 AM","8/24/2013 12:00:00 AM","501.1965","40.0957","12.5299","553.8221","8/24/2013 12:00:00 AM"
"587","4","4","251","1688","4","8/15/2013 12:00:00 AM","8/24/2013 12:00:00 AM","125.7480","10.0598","3.1437","138.9515","8/24/2013 12:00:00 AM"
"588","4","4","253","1580","5","8/15/2013 12:00:00 AM","8/24/2013 12:00:00 AM","150.7905","12.0632","3.7698","166.6235","8/24/2013 12:00:00 AM"
"589","4","4","255","1496","5","8/17/2013 12:00:00 AM","8/26/2013 12:00:00 AM","696.5280","55.7222","17.4132","769.6634","8/26/2013 12:00:00 AM"
"590","4","4","256","1494","2","8/17/2013 12:00:00 AM","8/26/2013 12:00:00 AM","8847.3000","707.7840","221.1825","9776.2665","8/26/2013 12:00:00 AM"
"591","4","4","259","1650","5","8/17/2013 12:00:00 AM","8/26/2013 12:00:00 AM","171.0765","13.6861","4.2769","189.0395","8/26/2013 12:00:00 AM"
"592","4","4","260","1654","4","8/17/2013 12:00:00 AM","8/26/2013 12:00:00 AM","20397.3000","1631.7840","509.9325","22539.0165","8/26/2013 12:00:00 AM"
"593","4","4","258","1664","3","8/18/2013 12:00:00 AM","8/27/2013 12:00:00 AM","14628.0750","1170.2460","365.7019","16164.0229","8/27/2013 12:00:00 AM"
"594","4","4","254","1678","3","8/18/2013 12:00:00 AM","8/27/2013 12:00:00 AM","33350.6250","2668.0500","833.7656","36852.4406","8/27/2013 12:00:00 AM"
"595","4","4","257","1616","4","8/18/2013 12:00:00 AM","8/27/2013 12:00:00 AM","1074.7800","85.9824","26.8695","1187.6319","8/27/2013 12:00:00 AM"
"596","4","4","261","1492","4","8/18/2013 12:00:00 AM","8/27/2013 12:00:00 AM","501.1965","40.0957","12.5299","553.8221","8/27/2013 12:00:00 AM"
"597","4","4","251","1602","5","8/18/2013 12:00:00 AM","8/27/2013 12:00:00 AM","1525.2300","122.0184","38.1308","1685.3792","8/27/2013 12:00:00 AM"
"598","4","4","253","1540","4","8/18/2013 12:00:00 AM","8/27/2013 12:00:00 AM","631.3860","50.5109","15.7847","697.6816","8/27/2013 12:00:00 AM"
"599","4","4","255","1628","5","8/18/2013 12:00:00 AM","8/27/2013 12:00:00 AM","34644.2250","2771.5380","866.1056","38281.8686","8/27/2013 12:00:00 AM"
"600","4","4","256","1604","4","8/18/2013 12:00:00 AM","8/27/2013 12:00:00 AM","1839.5055","147.1604","45.9876","2032.6535","8/27/2013 12:00:00 AM"
"601","4","4","259","1690","5","8/18/2013 12:00:00 AM","8/27/2013 12:00:00 AM","146.2860","11.7029","3.6572","161.6461","8/27/2013 12:00:00 AM"
"602","4","4","260","1566","5","8/18/2013 12:00:00 AM","8/27/2013 12:00:00 AM","102.5640","8.2051","2.5641","113.3332","8/27/2013 12:00:00 AM"
"603","4","4","258","1698","5","8/18/2013 12:00:00 AM","8/27/2013 12:00:00 AM","150.7905","12.0632","3.7698","166.6235","8/27/2013 12:00:00 AM"
"604","4","4","254","1560","5","8/18/2013 12:00:00 AM","8/27/2013 12:00:00 AM","13669.4250","1093.5540","341.7356","15104.7146","8/27/2013 12:00:00 AM"
"605","4","4","257","1692","5","8/18/2013 12:00:00 AM","8/27/2013 12:00:00 AM","16393.2300","1311.4584","409.8308","18114.5192","8/27/2013 12:00:00 AM"
"606","4","4","261","1696","5","8/18/2013 12:00:00 AM","8/27/2013 12:00:00 AM","39258.4500","3140.6760","981.4613","43380.5873","8/27/2013 12:00:00 AM"
"607","4","4","251","1504","1","8/18/2013 12:00:00 AM","8/27/2013 12:00:00 AM","551.8800","44.1504","13.7970","609.8274","8/27/2013 12:00:00 AM"
"608","4","4","253","1544","1","8/18/2013 12:00:00 AM","8/27/2013 12:00:00 AM","6987.7500","559.0200","174.6938","7721.4638","8/27/2013 12:00:00 AM"
"609","4","4","250","1548","2","8/19/2013 12:00:00 AM","8/28/2013 12:00:00 AM","59.9445","4.7956","1.4986","66.2387","8/28/2013 12:00:00 AM"
"610","4","4","254","1598","4","8/19/2013 12:00:00 AM","8/28/2013 12:00:00 AM","370.7550","29.6604","9.2689","409.6843","8/28/2013 12:00:00 AM"
"611","4","4","257","1658","5","8/19/2013 12:00:00 AM","8/28/2013 12:00:00 AM","43878.4500","3510.2760","1096.9613","48485.6873","8/28/2013 12:00:00 AM"
"612","4","4","261","1536","4","8/19/2013 12:00:00 AM","8/28/2013 12:00:00 AM","272.1285","21.7703","6.8032","300.7020","8/28/2013 12:00:00 AM"
"613","4","4","252","1530","2","8/19/2013 12:00:00 AM","8/28/2013 12:00:00 AM","28072.2750","2245.7820","701.8069","31019.8639","8/28/2013 12:00:00 AM"
"614","5","4","256","1508","1","8/19/2013 12:00:00 AM","8/28/2013 12:00:00 AM","35394.9750","2831.5980","884.8744","39111.4474","8/28/2013 12:00:00 AM"
"615","4","4","259","1694","1","8/19/2013 12:00:00 AM","8/28/2013 12:00:00 AM","7623.0000","609.8400","190.5750","8423.4150","8/28/2013 12:00:00 AM"
"616","4","4","260","1624","2","8/19/2013 12:00:00 AM","8/28/2013 12:00:00 AM","28297.5000","2263.8000","707.4375","31268.7375","8/28/2013 12:00:00 AM"
"617","4","4","258","1548","2","8/19/2013 12:00:00 AM","8/28/2013 12:00:00 AM","59.9445","4.7956","1.4986","66.2387","8/28/2013 12:00:00 AM"
"618","4","4","254","1598","4","8/19/2013 12:00:00 AM","8/28/2013 12:00:00 AM","567.3780","45.3902","14.1845","626.9527","8/28/2013 12:00:00 AM"
"619","4","4","257","1658","5","8/19/2013 12:00:00 AM","8/28/2013 12:00:00 AM","43878.4500","3510.2760","1096.9613","48485.6873","8/28/2013 12:00:00 AM"
"620","4","4","261","1536","4","8/19/2013 12:00:00 AM","8/28/2013 12:00:00 AM","402.2550","32.1804","10.0564","444.4918","8/28/2013 12:00:00 AM"
"621","4","4","251","1568","2","8/19/2013 12:00:00 AM","8/28/2013 12:00:00 AM","27350.4000","2188.0320","683.7600","30222.1920","8/28/2013 12:00:00 AM"
"622","4","4","253","1648","5","8/19/2013 12:00:00 AM","8/28/2013 12:00:00 AM","142.4115","11.3929","3.5603","157.3647","8/28/2013 12:00:00 AM"
"623","4","4","255","1646","2","8/19/2013 12:00:00 AM","8/28/2013 12:00:00 AM","48030.6750","3842.4540","1200.7669","53073.8959","8/28/2013 12:00:00 AM"
"624","4","3","252","1672","5","8/19/2013 12:00:00 AM","8/28/2013 12:00:00 AM","272.4435","21.7955","6.8111","301.0501","8/28/2013 12:00:00 AM"
"625","4","4","259","1600","1","8/19/2013 12:00:00 AM","8/28/2013 12:00:00 AM","1276.2750","102.1020","31.9069","1410.2839","8/28/2013 12:00:00 AM"
"626","4","4","260","1522","1","8/19/2013 12:00:00 AM","8/28/2013 12:00:00 AM","2003.9250","160.3140","50.0981","2214.3371","8/28/2013 12:00:00 AM"
"627","4","4","258","1570","4","8/19/2013 12:00:00 AM","8/28/2013 12:00:00 AM","22516.7250","1801.3380","562.9181","24880.9811","8/28/2013 12:00:00 AM"
"628","4","4","250","1516","1","8/19/2013 12:00:00 AM","8/28/2013 12:00:00 AM","454.8600","36.3888","11.3715","502.6203","8/28/2013 12:00:00 AM"
"629","4","4","257","1506","5","8/20/2013 12:00:00 AM","8/29/2013 12:00:00 AM","43878.4500","3510.2760","1096.9613","48485.6873","8/29/2013 12:00:00 AM"
"630","4","4","261","1626","2","8/20/2013 12:00:00 AM","8/29/2013 12:00:00 AM","7132.1250","570.5700","178.3031","7880.9981","8/29/2013 12:00:00 AM"
"631","4","4","251","1542","2","8/20/2013 12:00:00 AM","8/29/2013 12:00:00 AM","28343.7000","2267.4960","708.5925","31319.7885","8/29/2013 12:00:00 AM"
"632","4","4","253","1610","4","8/20/2013 12:00:00 AM","8/29/2013 12:00:00 AM","22516.7250","1801.3380","562.9181","24880.9811","8/29/2013 12:00:00 AM"
"633","4","4","255","1638","5","8/20/2013 12:00:00 AM","8/29/2013 12:00:00 AM","34644.2250","2771.5380","866.1056","38281.8686","8/29/2013 12:00:00 AM"
"634","4","4","256","1582","4","8/20/2013 12:00:00 AM","8/29/2013 12:00:00 AM","241.0380","19.2830","6.0260","266.3470","8/29/2013 12:00:00 AM"
"635","4","4","259","1510","5","8/20/2013 12:00:00 AM","8/29/2013 12:00:00 AM","143.0415","11.4433","3.5760","158.0608","8/29/2013 12:00:00 AM"
"636","4","4","260","1526","2","8/20/2013 12:00:00 AM","8/29/2013 12:00:00 AM","28199.3250","2255.9460","704.9831","31160.2541","8/29/2013 12:00:00 AM"
"637","4","4","251","1568","1","8/21/2013 12:00:00 AM","8/30/2013 12:00:00 AM","26230.0500","2098.4040","655.7513","28984.2053","8/30/2013 12:00:00 AM"
"638","4","4","253","1648","5","8/21/2013 12:00:00 AM","8/30/2013 12:00:00 AM","142.4115","11.3929","3.5603","157.3647","8/30/2013 12:00:00 AM"
"639","4","4","255","1646","2","8/21/2013 12:00:00 AM","8/30/2013 12:00:00 AM","48030.6750","3842.4540","1200.7669","53073.8959","8/30/2013 12:00:00 AM"
"640","4","4","256","1672","4","8/21/2013 12:00:00 AM","8/30/2013 12:00:00 AM","28467.2115","2277.3769","711.6803","31456.2687","8/30/2013 12:00:00 AM"
"641","4","4","258","1644","1","8/21/2013 12:00:00 AM","8/30/2013 12:00:00 AM","3713.3250","297.0660","92.8331","4103.2241","8/30/2013 12:00:00 AM"
"642","4","4","254","1680","5","8/21/2013 12:00:00 AM","8/30/2013 12:00:00 AM","43878.4500","3510.2760","1096.9613","48485.6873","8/30/2013 12:00:00 AM"
"643","4","4","257","1584","5","8/21/2013 12:00:00 AM","8/30/2013 12:00:00 AM","2979.2700","238.3416","74.4818","3292.0934","8/30/2013 12:00:00 AM"
"644","4","3","261","1620","5","8/21/2013 12:00:00 AM","8/30/2013 12:00:00 AM","5711.4750","456.9180","142.7869","6311.1799","8/30/2013 12:00:00 AM"
"645","4","4","251","1666","5","8/21/2013 12:00:00 AM","8/30/2013 12:00:00 AM","1372.7385","109.8191","34.3185","1516.8761","8/30/2013 12:00:00 AM"
"646","4","4","253","1592","2","8/21/2013 12:00:00 AM","8/30/2013 12:00:00 AM","97.9650","7.8372","2.4491","108.2513","8/30/2013 12:00:00 AM"
"647","4","4","255","1618","4","8/21/2013 12:00:00 AM","8/30/2013 12:00:00 AM","114.4710","9.1577","2.8618","126.4905","8/30/2013 12:00:00 AM"
"648","4","4","256","1612","4","8/21/2013 12:00:00 AM","8/30/2013 12:00:00 AM","132.6465","10.6117","3.3162","146.5744","8/30/2013 12:00:00 AM"
"649","4","4","259","1586","5","8/21/2013 12:00:00 AM","8/30/2013 12:00:00 AM","43878.4500","3510.2760","1096.9613","48485.6873","8/30/2013 12:00:00 AM"
"650","4","4","250","1500","1","8/21/2013 12:00:00 AM","8/30/2013 12:00:00 AM","418.9500","33.5160","10.4738","462.9398","8/30/2013 12:00:00 AM"
"651","4","4","258","1656","4","8/21/2013 12:00:00 AM","8/30/2013 12:00:00 AM","515.6865","41.2549","12.8922","569.8336","8/30/2013 12:00:00 AM"
"652","4","4","254","1572","1","8/21/2013 12:00:00 AM","8/30/2013 12:00:00 AM","461.7900","36.9432","11.5448","510.2780","8/30/2013 12:00:00 AM"
"653","4","4","257","1562","4","8/21/2013 12:00:00 AM","8/30/2013 12:00:00 AM","383.0400","30.6432","9.5760","423.2592","8/30/2013 12:00:00 AM"
"654","4","3","261","1662","2","8/21/2013 12:00:00 AM","8/30/2013 12:00:00 AM","37.0755","2.9660","0.9269","40.9684","8/30/2013 12:00:00 AM"
"655","4","4","251","1682","4","8/21/2013 12:00:00 AM","8/30/2013 12:00:00 AM","21558.0750","1724.6460","538.9519","23821.6729","8/30/2013 12:00:00 AM"
"656","4","4","253","1686","4","8/21/2013 12:00:00 AM","8/30/2013 12:00:00 AM","545.8320","43.6666","13.6458","603.1444","8/30/2013 12:00:00 AM"
"657","4","4","255","1684","4","8/22/2013 12:00:00 AM","8/31/2013 12:00:00 AM","20980.5750","1678.4460","524.5144","23183.5354","8/31/2013 12:00:00 AM"
"658","4","4","256","1534","4","8/22/2013 12:00:00 AM","8/31/2013 12:00:00 AM","602.0280","48.1622","15.0507","665.2409","8/31/2013 12:00:00 AM"
"659","4","4","259","1614","5","8/22/2013 12:00:00 AM","8/31/2013 12:00:00 AM","694.9530","55.5962","17.3738","767.9230","8/31/2013 12:00:00 AM"
"660","6","4","260","1588","5","8/22/2013 12:00:00 AM","8/31/2013 12:00:00 AM","40471.2000","3237.6960","1011.7800","44720.6760","8/31/2013 12:00:00 AM"
"661","4","4","250","1622","5","8/22/2013 12:00:00 AM","8/31/2013 12:00:00 AM","557.4870","44.5990","13.9372","616.0232","8/31/2013 12:00:00 AM"
"662","4","4","254","1632","5","8/22/2013 12:00:00 AM","8/31/2013 12:00:00 AM","38421.0750","3073.6860","960.5269","42455.2879","8/31/2013 12:00:00 AM"
"663","4","4","257","1608","5","8/22/2013 12:00:00 AM","8/31/2013 12:00:00 AM","5948.2500","475.8600","148.7063","6572.8163","8/31/2013 12:00:00 AM"
